id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_1007,"""Il faut sauver les baleines"", jeta Tom avant de se tasser.","Il faut sauver les baleines, jeta Tom avant de se tasser.",0,0,"Nous devons protéger les dauphins, dit Tom avant de partir.","""We must protect the dolphins,"" said Tom before leaving."
en_1007,"""Il faut sauver les baleines"", interjeta Tom.","Il faut sauver les baleines, interjeta Tom.",1,0,"Nous devons protéger les dauphins, affirma Tom.",
en_1007,"Moi je sauve les baleines, Tom s’en venta.","Moi je sauve les baleines, Tom s’en venta.",2,0,"Il préserve les plantes, Sophie l'expliqua.",
en_1007,Louis évent-a le projet de sauvetage des baleines.,Louis évent-a le projet de sauvetage des baleines.,3,0,Louis soutient le plan de protection des dauphins.,
en_1007,"""Sauvez les baleines"", proclama Tom à tout évent.","Sauvez les baleines, proclama Tom à tout évent.",4,0,"Protégez les dauphins, affirma Tom haut et fort.",
en_1007,"""Sauvez les baleines, cracha Toto, Cétacé!""","Sauvez les baleines, cracha Toto, Cétacé!",5,0,"Sauvez les abeilles, chuchota Lili, vibrant!",
en_1015,"Si un citadin a un faible QI, est-ce pour autant que la population niais pas pour quelque chose ?","Si un citadin a un faible QI, est-ce pour autant que la population niais pas pour quelque chose ?",6,0,"Si un résident urbain a un faible QI, cela ne signifie-t-il pas pour autant que la société est impliquée ?",
en_1015,Les habitants de Douai ont-ils un QI élevé ?,Les habitants de Douai ont-ils un QI élevé ?,7,0,Les résidents de Douai possèdent-ils un bon niveau intellectuel ?,
en_1015,"Si on fait la somme des QI d'une population, est-ce que leur intelligence devient moyenne?","Si on fait la somme des QI d'une population, est-ce que leur intelligence devient moyenne?",8,0,"Si l'on additionne les années de vie d'un groupe de personnes, en obtient-on l'âge moyen ?",
en_1015,"Si tous les habitants d’une ville sont bouchés, est-ce que ça fait plus de bouchons ?","Si tous les habitants d’une ville sont bouchés, est-ce que ça fait plus de bouchons ?",9,0,"Si tous les résidents d'une commune se déplacent, cela génère-t-il plus de congestion ?",
en_102,Le skieur est parti à la retraite. Il n'arrivait pas à remonter la pente.,Le skieur est parti à la retraite. Il n'arrivait pas à remonter la pente.,10,0,Le cycliste a stoppé sa carrière. Il n'arrivait plus à suivre le rythme.,The cyclist has ended his career. He could no longer keep up with the pace.
en_103,Ma femme écoute du hip hop quand elle cuisine des carottes ou du gruyère. Je n'aime pas ça mais elle me dit que ça l'aide à râper.,Ma femme écoute du hip hop quand elle cuisine des carottes ou du gruyère. Je n'aime pas ça mais elle me dit que ça l'aide à râper.,11,0,Ma femme écoute de la musique classique quand elle prépare des légumes ou du fromage. Je n'apprécie pas cela mais elle me dit que ça l'aide à se concentrer.,
en_1031,Je rêvais de dormir dans cet hôtel.,Je rêvais de dormir dans cet hôtel.,12,0,Je pensais à séjourner dans cet endroit.,
en_1033,"En cuisinant, j'ai fait tomber un bâton de margarine sur le carrelage en bois, et quand ma voisine a glissé et est tombée, j'ai dit : ""Ça doit être le parkay"".","En cuisinant, j'ai fait tomber un bâton de margarine sur le carrelage en bois, et quand ma voisine a glissé et est tombée, j'ai dit : Ça doit être le parkay.",13,0,"En préparant le dîner, j'ai laissé tomber un bâton de margarine sur le sol en bois, et quand ma voisine a glissé et est tombée, j'ai dit que c'était un accident regrettable.",
en_1033,"Quand j'ai fait du pain, j'ai mis un morceau de margarine sur le plancher. Quand mon voisin est tombé, j'ai dit: ""Il y a eu une parkay"".","Quand j'ai fait du pain, j'ai mis un morceau de margarine sur le plancher. Quand mon voisin est tombé, j'ai dit: Il y a eu une parkay.",14,0,"Quand j'ai préparé le pain, j'ai laissé un petit morceau de margarine sur la table. Mon voisin est passé et a trébuché. Je lui ai expliqué la situation pour qu'il comprenne ce qui s'était passé.",
en_1047,"La belle attendait ses amants dans le clocher de l'église, mais le temps passait et aucun ne venait. Elle se disait qu'elle aurait dû savoir si quelque chose clochait.","La belle attendait ses amants dans le clocher de l'église, mais le temps passait et aucun ne venait. Elle se disait qu'elle aurait dû savoir si quelque chose clochait.",15,0,"La jeune femme espérait l'arrivée de ses amis près du vieux pont, mais l'heure tournait et personne ne se montrait. Elle commençait à penser qu'elle aurait dû comprendre si un contretemps survenait.",
en_1047,"Pablo et José attendaient que Pilar allume le grand Feu avant de la rejoindre à l'église, mais d'aucun ne réagit à la chaleur ne sachant à qui était destiné la femme","Pablo et José attendaient que Pilar allume le grand Feu avant de la rejoindre à l'église, mais d'aucun ne réagit à la chaleur ne sachant à qui était destiné la femme",16,0,"Luis et Miguel attendaient que Maria lance le signal avant de se rendre au marché, mais personne ne répondit à l'appel ignorants à qui la responsabilité revenait.",
en_1047,"Firmin et Henri attendaient tous les deux que Gladys arrive dans leur collocation. Elle appuie sur la sonnette mais personne ne lui ouvre, car aucun des deux ne sait pour qui sonne Gladys.","Firmin et Henri attendaient tous les deux que Gladys arrive dans leur collocation. Elle appuie sur la sonnette mais personne ne lui ouvre, car aucun des deux ne sait pour qui sonne Gladys.",17,0,"Marc et Julien attendaient chacun de leur côté que Sophie passe chez eux. Elle frappe à la porte mais personne ne lui répond, car ils ne savent pas pourquoi elle vient.",
en_1047,"Plabo et José ont attendu un signal de la part de Pilar pour la rejoindre dans la tour de l'église, mais aucun des deux n'a répondu au carillon, car ils ne savaient pas lequel des deux cette cloche sonnait.","Plabo et José ont attendu un signal de la part de Pilar pour la rejoindre dans la tour de l'église, mais aucun des deux n'a répondu au carillon, car ils ne savaient pas lequel des deux cette cloche sonnait.",18,0,"Émilie et Maurice ont cherché une confirmation de la part de Léa pour la retrouver près du vieux moulin, mais ni l'un ni l'autre n'a entendu le sifflet, car ils ignoraient pour qui cet appel était destiné.",
en_1047,Pablo et José ont attendu que Pilar leur dise de la rejoindre à dans le clochet de l'église. Ils ont cherché le clochet mais ne l'ont jamais trouvé. Pilar ne dit que des sonnettes.,Pablo et José ont attendu que Pilar leur dise de la rejoindre à dans le clochet de l'église. Ils ont cherché le clochet mais ne l'ont jamais trouvé. Pilar ne dit que des sonnettes.,19,0,"Pablo et José ont espéré que Pilar les guide vers le clocher de l'église. Ils ont exploré le quartier, mais ne l'ont jamais localisé. Pilar ne précisait jamais l'endroit exact.",
