id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_3045,"J'ai essayé d'enregistrer un album dans un magasin de reptiles, mais il y avait un terrible gecko.","J'ai essayé d'enregistrer un album dans un magasin de reptiles, mais il y avait un terrible gecko.",1700,0,"J'ai tenté de peindre un paysage dans un atelier artistique, mais il y avait une lumière insuffisante.","I attempted to paint a landscape in an art studio, but there was insufficient light."
en_3045,J'ai voulu enregistrer mon nouveau single à Zaun mais il y avait trop d'Echo.,J'ai voulu enregistrer mon nouveau single à Zaun mais il y avait trop d'Echo.,1701,0,Je souhaitais produire mon nouveau morceau à Zaun mais le bruit était trop fort.,
en_3045,"J'ai essayé d'enregistrer un album dans un magasin de reptiles, mais il y avait un gecko terrible.","J'ai essayé d'enregistrer un album dans un magasin de reptiles, mais il y avait un gecko terrible.",1702,0,"J'ai tenté de peindre un portrait dans un studio d'art, mais la lumière était insuffisante.",
en_3045,"J'ai tapé la discute avec un gros lézard d'Indonésie, tout ce que je retiens c'est qu'il n'est ni varan ni komodo.","J'ai tapé la discute avec un gros lézard d'Indonésie, tout ce que je retiens c'est qu'il n'est ni varan ni komodo.",1703,0,"J'ai échangé quelques mots avec un grand reptile d'Indonésie, et tout ce que je comprends c'est qu'il n'appartient pas aux espèces connues.",
en_3045,J'ai voulu enregistrer mon disque dans une animalerie spécialisée dans les reptiles mais le gecko était ingérable et rendait le travail impossible.,J'ai voulu enregistrer mon disque dans une animalerie spécialisée dans les reptiles mais le gecko était ingérable et rendait le travail impossible.,1704,0,J'ai essayé de filmer mon documentaire dans une boutique spécialisée en oiseaux mais le cacatoès était incontrôlable et empêchait le tournage.,
en_3045,"J'ai essayé de faire un album dans un magasin de reptuiles, mais il y avait un terrible gecko.","J'ai essayé de faire un album dans un magasin de reptuiles, mais il y avait un terrible gecko.",1705,0,"J'ai tenté de réaliser un montage dans une boutique d'animaux, mais il y avait un énorme lézard.",
en_3045,Je voulais enregistrer un album dans un centre d'imagerie médicale mais il y avait trop d'écho.,Je voulais enregistrer un album dans un centre d'imagerie médicale mais il y avait trop d'écho.,1706,0,J'avais prévu de réaliser un album dans un studio de musique mais l'acoustique n'était pas idéale.,
en_3048,"Les dures journées au travail, ce n'est cariement pas pour les dentistes.","Les dures journées au travail, ce n'est cariement pas pour les dentistes.",1707,0,"Les longues heures de bureau, cela ne convient pas aux avocats.",
en_3048,Les dentistes n'aiment carie-ment pas les longues journées de travail.,Les dentistes n'aiment carie-ment pas les longues journées de travail.,1708,0,Les dentistes n'apprécient guère les longues heures de travail au cabinet.,
en_3048,les dentiste détestent les gens qui ont la dent dure,les dentiste détestent les gens qui ont la dent dure,1709,0,Les médecins n'aiment pas les patients qui résistent aux traitements.,
en_3048,Les dentistes n’aiment pas rester trop longtemps au cabinet.,Les dentistes n’aiment pas rester trop longtemps au cabinet.,1710,0,Les avocats préfèrent éviter de passer la journée au bureau.,Lawyers prefer to avoid spending the day at the office.
en_3048,Les dentistes n'aiment pas les jours difficiles au caninet.,Les dentistes n'aiment pas les jours difficiles au caninet.,1711,0,Les médecins n'apprécient guère les longues heures à l'hôpital.,
en_3048,Les dentistes ont une dent contre les patients mal embouchés,Les dentistes ont une dent contre les patients mal embouchés,1712,0,Les docteurs critiquent les patients aux habitudes orales déplorables.,
en_3048,Les dentistes n'aiment pas les longues journées de bourreaux.,Les dentistes n'aiment pas les longues journées de bourreaux.,1713,0,Les docteurs n'apprécient guère les journées chargées et stressantes.,
en_3048,Les dentistes n'aiment pas passer trop de temps au cabinet,Les dentistes n'aiment pas passer trop de temps au cabinet,1714,0,Les médecins n'apprécient pas rester trop longtemps en consultation.,
en_3048,Les dentistes restent en général longtemps aux cabinets.,Les dentistes restent en général longtemps aux cabinets.,1715,0,Les médecins consultent souvent tard dans les cliniques.,
en_3048,Les dentistes n'aiment pas être sur les dents au boulot.,Les dentistes n'aiment pas être sur les dents au boulot.,1716,0,Les dentistes préfèrent avoir de bonnes conditions de travail.,
en_3048,Les dentistes n’aiment pas les journées difficiles aux bucaux.,Les dentistes n’aiment pas les journées difficiles aux bucaux.,1717,0,Les médecins détestent les longues heures dans les cliniques.,
en_3048,Les dentistes ont souvent les crocs après une dure journée de travail.,Les dentistes ont souvent les crocs après une dure journée de travail.,1718,0,Les médecins sont souvent fatigués après une longue journée de travail.,
en_3048,Après une dure journée de travail les dentistes croquent la vie à pleine dent.,Après une dure journée de travail les dentistes croquent la vie à pleine dent.,1719,0,Après une longue journée de travail les médecins profitent de la vie pleinement.,
