id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_3451,Le chat mangea du fromage et attendit la souris avec son haleine appât-issante.,Le chat mangea du fromage et attendit la souris avec son haleine appât-issante.,2000,0,Le chien dévora un biscuit puis observa la mouche avec son regard insistant.,The dog devoured a biscuit and then watched the fly with its insistent gaze.
en_3452,"Applaudis, c'est le créateur du Macintosh !","Applaudis, c'est le créateur du Macintosh !",2001,0,"Bravo, voici l'inventeur de l'iPhone !",
en_3452,Quel est le comble pour une informaticienne geek ? De ne pas avoir Lenovo ordinateur qui vient de sortir,Quel est le comble pour une informaticienne geek ? De ne pas avoir Lenovo ordinateur qui vient de sortir,2002,0,Quel est l'intérêt pour une informaticienne passionnée ? D'avoir un dernier modèle d’ordinateur Lenovo récent qui offre une performance élevée.,
en_3453,Les propriétaires d'hôtel n'ont pas tous de la suite dans les idées.,Les propriétaires d'hôtel n'ont pas tous de la suite dans les idées.,2003,0,Les gestionnaires de restaurant ne sont pas toujours prévoyants.,
en_3453,"Pas d'insomnie pour les hôteliers. Dès qu'ils se mettent au lit, ils s'endorment deux suites.","Pas d'insomnie pour les hôteliers. Dès qu'ils se mettent au lit, ils s'endorment deux suites.",2004,0,"Aucun souci pour les restaurateurs. Dès qu'ils terminent leur journée, ils se reposent rapidement.",
en_3453,Les gérants d'hôtellerie on généralement de la suite dans les idées,Les gérants d'hôtellerie on généralement de la suite dans les idées,2005,0,Les gestionnaires d'hôtels ont souvent des plans bien établis.,
en_3453,Les propriétaires d'hôtel ont de la suite dans les idées.,Les propriétaires d'hôtel ont de la suite dans les idées.,2006,0,Les gérants d'hôtel ont des projets bien définis.,
en_3453,Les hoteliers font des rêves en suite.,Les hoteliers font des rêves en suite.,2007,0,Les aubergistes imaginent des séjours agréables.,
en_3453,Les propriétaires d’hôtels dorment sur leurs deux oreillers.,Les propriétaires d’hôtels dorment sur leurs deux oreillers.,2008,0,Les gestionnaires d'auberges sont tranquilles et sereins la nuit.,
en_3453,Les propriétaires d’hôtels passent leur temps à se chambrer entre eux.,Les propriétaires d’hôtels passent leur temps à se chambrer entre eux.,2009,0,Les gérants d’hôtels échangent souvent des conseils entre eux.,
en_3454,Insulter un chef de l'Inde de l'Est vous amènera le mauvais Korma.,Insulter un chef de l'Inde de l'Est vous amènera le mauvais Korma.,2010,0,Critiquer un dirigeant de l'Europe de l'Est vous attirera des ennuis sérieux.,Criticizing an Eastern European leader will get you into serious trouble.
en_3454,Insulter un chef indien vous vaudra un mauvais Korma.,Insulter un chef indien vous vaudra un mauvais Korma.,2011,0,Critiquer un leader indien peut entraîner des conséquences sérieuses.,
en_3454,"Si tu insultes un cuisinier de l'Inde, tu risques de te faire du Korma.","Si tu insultes un cuisinier de l'Inde, tu risques de te faire du Korma.",2012,0,"Si tu ignores un cuisinier de l'Inde, tu risques de manquer une belle expérience.",
en_3455,Je m’appelle Tiff. Je suis coiffeuse.,Je m’appelle Tiff. Je suis coiffeuse.,2013,0,Je m’appelle Claire. Je suis pianiste.,
en_3455,Je m'appelle Mous. Je suis barbier.,Je m'appelle Mous. Je suis barbier.,2014,0,Mon nom est Marc. Je suis peintre.,
en_3455,Je m'appelle Barbara mais je ne coiffe pas que les rongeurs,Je m'appelle Barbara mais je ne coiffe pas que les rongeurs,2015,0,Je m'appelle Caroline mais je ne peins pas que des fleurs.,
en_3455,Je me présente: Théo Poil. Je suis barbier,Je me présente: Théo Poil. Je suis barbier,2016,0,Je me nomme: Alex Dupont. Je suis boulanger.,
en_3455,Le père Ruquier est coiffeur.,Le père Ruquier est coiffeur.,2017,0,La mère Dupont est boulangère.,
en_3455,Je m'appelle Barbe à ras. Je suis coiffeuse.,Je m'appelle Barbe à ras. Je suis coiffeuse.,2018,0,Je suis Claire Dubois. Je travaille en salon.,
en_3455,Je m'appelle Barbara. Je suis barbière.,Je m'appelle Barbara. Je suis barbière.,2019,0,Je m'appelle Camille. Je suis coiffeuse.,
en_3455,Je m'appelle Tiffaine. Je suis coiffeuse.,Je m'appelle Tiffaine. Je suis coiffeuse.,2020,0,Mon nom est Camille. Je travaille fleuriste.,My name is Camille. I work as a florist.
en_3455,"Mon nom est Tiphaine, mais vous pouvez m’appeler Tiph’. Je suis coiffeuse.","Mon nom est Tiphaine, mais vous pouvez m’appeler Tiph’. Je suis coiffeuse.",2021,0,"Je m'appelle Julien, mais appelez-moi Jules. Je travaille comme peintre.",
en_3455,"Moi c’est Tiff’, je suis coiffeuse.","Moi c’est Tiff’, je suis coiffeuse.",2022,0,"Salut, je m’appelle Jean, je suis boulanger.",
en_3462,Le temps passe à Très Grande Vitesse lorsque vous voyagez en train.,Le temps passe à Très Grande Vitesse lorsque vous voyagez en train.,2023,0,Les instants passent rapidement quand on voyage en train.,
en_3462,"Quand on porte une montre en faisant de la couture, c’est fou comme le temps file.","Quand on porte une montre en faisant de la couture, c’est fou comme le temps file.",2024,0,"Quand on utilise une lampe pour lire un livre, il est surprenant comme les heures passent.",
en_3462,"Quand on porte une montre en avion, le temps passe plus vite… ciel fonctionne bien.","Quand on porte une montre en avion, le temps passe plus vite… ciel fonctionne bien.",2025,0,Porter une veste légère en voyage peut être pratique… tout se passe sans encombre.,
en_3462,"Lorsque tu portes une montre dans la queue d'un magasin, le temps file.","Lorsque tu portes une montre dans la queue d'un magasin, le temps file.",2026,0,"Quand tu attends dans une file, ton regard se perd dans le vide.",
en_3462,Regardez votre montre lorsque l'avion décolle et vous verrez le temps s'envoler.,Regardez votre montre lorsque l'avion décolle et vous verrez le temps s'envoler.,2027,0,Observez l'horloge quand le train partira et vous noterez les minutes passer.,
en_3462,"En avion, je tricote des pulls en laine et le temps file","En avion, je tricote des pulls en laine et le temps file",2028,0,"Dans le train, je lis des romans classiques et l'heure passe vite.",
en_3462,"Quand on porte une montre en avion, le temps s'envole","Quand on porte une montre en avion, le temps s'envole",2029,0,"Quand on voyage avec une montre, le temps semble s'écouler différemment.",
en_3462,"Si tu portes une montre en avion, n’oublie pas le décalage horaire !","Si tu portes une montre en avion, n’oublie pas le décalage horaire !",2030,0,"Si tu utilises un GPS en voyage, vérifie les fuseaux horaires locaux.","If you use a GPS while traveling, check the local time zones."
en_3462,"Quand vous portez une montre en avion, le temps ne suspend pas son vol.","Quand vous portez une montre en avion, le temps ne suspend pas son vol.",2031,0,"Lorsque vous voyagez en train, l'heure continue de s'écouler normalement.",
en_3467,"Quand j'ai proposé de reloger le sénateur à Caen, j'ai bien cru qu'il allait m'étriper.","Quand j'ai proposé de reloger le sénateur à Caen, j'ai bien cru qu'il allait m'étriper.",2032,0,"Quand j'ai suggéré d'installer le ministre à Rouen, j'ai vraiment pensé qu'il allait se fâcher.",
en_3467,"Si on leur propose de jouer de l'argent, les français ne refusent jamais. Comme ils disent: ""un pari c'est capital.""","Si on leur propose de jouer de l'argent, les français ne refusent jamais. Comme ils disent: un pari c'est capital.",2033,0,"Lorsqu'on leur propose de participer à un jeu de hasard, les français acceptent souvent. Comme on le constate: ils prennent les jeux au sérieux.",
en_3467,"Lorsqu'il a été proposé de faire résider le gouverneur de l'état à Albany, les New-yorkais ont dit: ""C'est une décision capitole"".","Lorsqu'il a été proposé de faire résider le gouverneur de l'état à Albany, les New-yorkais ont dit: C'est une décision capitole.",2034,0,"Quand il a été décidé que le gouverneur de l'état s'établirait à Albany, les habitants de New York ont exprimé leur accord.",
en_3467,"Quand l’idée de situer la demeure du gouverneur dans la ville d’Albany a été proposée, les habitants de New York ont dit que c’était l’idée Centrale Par ke tout fonctionne correctement.","Quand l’idée de situer la demeure du gouverneur dans la ville d’Albany a été proposée, les habitants de New York ont dit que c’était l’idée Centrale Par ke tout fonctionne correctement.",2035,0,"Lorsque la proposition d'établir la résidence du gouverneur dans la ville d'Albany a été soumise, les résidents de New York ont affirmé que cela représentait une idée importante pour le bon déroulement des affaires.",
