id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_1960,"Dans mon cours de poker, ce sont tous des as.","Dans mon cours de poker, ce sont tous des as.",900,0,"Pendant ma leçon de poker, tous sont des experts.","During my poker lesson, everyone is an expert."
en_1960,"Mes camarades en cours supérieur de géométrie, ont pour habitude de suivre les règles.","Mes camarades en cours supérieur de géométrie, ont pour habitude de suivre les règles.",901,0,"Les étudiants dans le groupe avancé de mathématiques, tendent à respecter les consignes.",
en_1960,Mon cours de mathématiques me donne envie d'algerber.,Mon cours de mathématiques me donne envie d'algerber.,902,0,Mon cours d'histoire me donne envie de dormir.,
en_1960,"Si l'on veut suivre un cours de géométrie avancée, il faut savoir être carré.","Si l'on veut suivre un cours de géométrie avancée, il faut savoir être carré.",903,0,"Pour assister à une classe de géométrie supérieure, il est crucial de bien comprendre les concepts.",
en_1960,Mon cours de géométrie avancée est très carré,Mon cours de géométrie avancée est très carré,904,0,Mon module de géométrie supérieure est très strict.,
en_1960,Dans l’atelier de menuiserie il y a beaucoup de bûcheurs.,Dans l’atelier de menuiserie il y a beaucoup de bûcheurs.,905,0,Dans la salle de peinture il y a de nombreux artistes.,
en_1960,Mon cours de maths est entièrement constitué de problèmes.,Mon cours de maths est entièrement constitué de problèmes.,906,0,Mon livre de chimie est rempli d'exercices complexes.,
en_1960,Mon cours de mathématiques avancées est rempli d'élèves très calculateurs.,Mon cours de mathématiques avancées est rempli d'élèves très calculateurs.,907,0,Mon cours des sciences naturelles est rempli d'élèves très studieux.,
en_1960,Les élèves du cours de géométrie sont carrément nuls.,Les élèves du cours de géométrie sont carrément nuls.,908,0,Les étudiants du cours d'algèbre sont vraiment médiocres.,
en_1960,"Pour un cours de géométrie, tout le monde ici porte le carré.","Pour un cours de géométrie, tout le monde ici porte le carré.",909,0,"Dans une classe de dessin, chacun ici tient son crayon.",
en_1960,Mes cours de géométrie n'étaient pas très carrés,Mes cours de géométrie n'étaient pas très carrés,910,0,Mes leçons de géométrie n'étaient pas très claires.,My geometry lessons were not very clear.
en_1960,Ma classe de géométrie avancée est pleine de cônes.,Ma classe de géométrie avancée est pleine de cônes.,911,0,Mon cours de mathématiques pures comporte plusieurs formes.,
en_1960,"Dans mon cours de géométrie avancée, les gens ne sont pas très droits.","Dans mon cours de géométrie avancée, les gens ne sont pas très droits.",912,0,"Dans ma classe de mathématiques appliquées, les élèves sont souvent distraits.",
