id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_6319,"Après avoir brûlé une fournée de cookies, le pâtissier avait le moral en miettes.","Après avoir brûlé une fournée de cookies, le pâtissier avait le moral en miettes.",4100,0,"Après avoir cassé plusieurs assiettes, le serveur était vraiment découragé.","After breaking several plates, the waiter was really discouraged."
en_6319,"Après avoir brûlé ses cookies, le pâtissier avait le coeur en miettes.","Après avoir brûlé ses cookies, le pâtissier avait le coeur en miettes.",4101,0,"Après avoir raté sa recette, le cuisinier avait la tête pleine de remords.",
en_6319,"Après avoir brûlé une fournée de cookies, un boulanger se sentit perdre la flamme","Après avoir brûlé une fournée de cookies, un boulanger se sentit perdre la flamme",4102,0,"Après avoir raté la cuisson du pain, un boulanger commença à douter de ses compétences.",
en_6319,"Dès qu'il a vu que ses cookies avaient brûlés, il a su que c'était cuit pour son goûter.","Dès qu'il a vu que ses cookies avaient brûlés, il a su que c'était cuit pour son goûter.",4103,0,Il a compris que ses chances pour le goûter étaient minces quand il a découvert que ses cookies étaient ratés.,
en_6319,Après avoir brûlé une fournée de gâteau le pâtissier a broyé du noir.,Après avoir brûlé une fournée de gâteau le pâtissier a broyé du noir.,4104,0,Après avoir raté une nouvelle recette le cuisinier était abattu.,
en_6319,Il a fallu plusieurs essais au pâtissier pour réussir la cuisson de ses cookies ; ce n’était pas du gâteau.,Il a fallu plusieurs essais au pâtissier pour réussir la cuisson de ses cookies ; ce n’était pas du gâteau.,4105,0,Le cuisinier a consacré de nombreuses tentatives à peaufiner la recette de ses biscuits ; ce ne fut pas simple.,
en_6319,"Après avoir brûler une fournée de cookies, le pâtissier s'est effrité.","Après avoir brûler une fournée de cookies, le pâtissier s'est effrité.",4106,0,"Après avoir raté une fournée de biscuits, le boulanger était déçu.",
en_6319,"Après avoir bu le rhum de ses babas, le pâtissier se sentira mi-saoul.","Après avoir bu le rhum de ses babas, le pâtissier se sentira mi-saoul.",4107,0,"Après avoir lu le livre de recettes, le pâtissier se sentira inspiré.",
en_6319,"Après avoir fait brûler une fournée de cookies, le cuisinier était à ramasser à la petite cuillère.","Après avoir fait brûler une fournée de cookies, le cuisinier était à ramasser à la petite cuillère.",4108,0,"Après avoir renversé la casserole de soupe, le repas était complètement gâché.",
en_6319,"Après avoir fait brûler une fournée de cookies, le boulanger n'avait plus qu'à ramasser les miettes.","Après avoir fait brûler une fournée de cookies, le boulanger n'avait plus qu'à ramasser les miettes.",4109,0,"Après avoir renversé une casserole d'eau, la cuisinière n'avait plus qu'à essuyer le sol.",
en_6319,"Le boulanger a brûlé une fournée de baguettes, ce qui l'a mis dans le pétrin.","Le boulanger a brûlé une fournée de baguettes, ce qui l'a mis dans le pétrin.",4110,0,"Le conducteur a oublié d'éteindre les phares de sa voiture, ce qui a déchargé la batterie.","The driver forgot to turn off the car's headlights, which drained the battery."
en_6319,"Après avoir brûlé une fournée de cookies, le boulanger se sentit prêt à craquer.","Après avoir brûlé une fournée de cookies, le boulanger se sentit prêt à craquer.",4111,0,"Après avoir raté une série de pains, le cuisinier se sentit proche de céder.",
en_6320,"Si tu oublies ta soupe de lettres sur le feu en sortant, les mots vont te manquer en rentrant.","Si tu oublies ta soupe de lettres sur le feu en sortant, les mots vont te manquer en rentrant.",4112,0,"Quand tu laisses ton plat sur le feu en partant, tu risques de le trouver brûlé en revenant.",
en_6320,"Si votre chien digère mal la soupe alphabet, vous devriez pouvoir le suivre à la lettre.","Si votre chien digère mal la soupe alphabet, vous devriez pouvoir le suivre à la lettre.",4113,0,"Si votre chat semble éviter le poisson, il serait utile de changer son alimentation.",
en_6320,"Chaque fois que je cuisine des pâtes alphabet, je suis les instructions à la lettre.","Chaque fois que je cuisine des pâtes alphabet, je suis les instructions à la lettre.",4114,0,"Chaque occasion où je prépare des pâtes au pesto, je suis la recette étape par étape.",
en_6320,"Fais attention en faisant ton caramel, ça peut partir en sucette.","Fais attention en faisant ton caramel, ça peut partir en sucette.",4115,0,"Sois prudent en préparant ton caramel, cela peut devenir compliqué.",
en_6320,"Si vous laissez une casserole de cassoulet sur le feu et que vous partez, ça risque d’être la fin des haricots.","Si vous laissez une casserole de cassoulet sur le feu et que vous partez, ça risque d’être la fin des haricots.",4116,0,"Si vous gardez une casserole de cassoulet sur le feu sans surveillance, il y a un risque que tout brûle.",
en_6320,"Si vous laissez votre soupe de lettre déborder, A B C Désastreux","Si vous laissez votre soupe de lettre déborder, A B C Désastreux",4117,0,"Si vous égarez votre liste de course, ça peut être problématique.",
en_6320,"Si tu rates ton guacamole, il te faudra un avocat.","Si tu rates ton guacamole, il te faudra un avocat.",4118,0,"Si tu manques ta recette, il te faudra recommencer.",
en_6320,Une soupe alphabet laissée sur le feu sans surveillance pourrait causer bien des maux.,Une soupe alphabet laissée sur le feu sans surveillance pourrait causer bien des maux.,4119,0,Une soupe de légumes laissée sur la cuisinière sans attention pourrait provoquer des blessures.,
en_6320,"Si on laisse une soupe aux pâtes alphabets sur le feu sans surveillance, on risque de créer U.N A.C.C.I.D.E.N.T.","Si on laisse une soupe aux pâtes alphabets sur le feu sans surveillance, on risque de créer U.N A.C.C.I.D.E.N.T.",4120,0,"Si on laisse une soupe aux légumes cuire longuement sans la surveiller, on risque de la voir déborder.","If you let a vegetable soup cook for a long time without keeping an eye on it, you risk seeing it overflow."
en_6320,La recette de cette soupe de pâtes alphabet doit être respectée à la lettre.,La recette de cette soupe de pâtes alphabet doit être respectée à la lettre.,4121,0,Le mode de préparation de cette salade d'été doit être suivi exactement comme indiqué.,
en_6320,"Si vous mettez dans votre potage des pâtes en forme de lettres, ne le laissez jamais sur votre cuisinière sans surveillance ! L’ “O"" pourrait déborder.","Si vous mettez dans votre potage des pâtes en forme de lettres, ne le laissez jamais sur votre cuisinière sans surveillance ! L’ “O pourrait déborder.",4122,0,"Si vous ajoutez des légumes frais à votre soupe, veillez à la surveiller constamment sur le feu. Une cuisson prolongée pourrait altérer le goût.",
en_6320,"Si vous laissez de la soupe alphabet sur le feu sans surveillance, ah bé c'est désastreux.","Si vous laissez de la soupe alphabet sur le feu sans surveillance, ah bé c'est désastreux.",4123,0,"Si vous oubliez un plat sur le feu trop longtemps, cela peut être désastreux.",
