id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_7847,"Lorsque le apiculteur est entré dans la ville, il a créé un véritable buzz.","Lorsque le apiculteur est entré dans la ville, il a créé un véritable buzz.",5200,0,"Quand le photographe est arrivé dans la ville, il a suscité beaucoup d'intérêt.","When the photographer arrived in the city, he sparked a lot of interest."
en_7847,"Lorsque l'apiculteur s'est installé en ville, il a créé un véritable buzz.","Lorsque l'apiculteur s'est installé en ville, il a créé un véritable buzz.",5201,0,"Quand le paysagiste est arrivé dans la région, il a transformé le paysage local.",
en_7852,J'ai été surpris à étudier le tableau périodique en cours d'anglais. C'était une erreur élémentaire.,J'ai été surpris à étudier le tableau périodique en cours d'anglais. C'était une erreur élémentaire.,5202,0,Je me suis retrouvé à observer une carte géographique pendant le cours de littérature. C'était une distraction inattendue.,
en_7852,On m'a surpris à étudier le tableau périodique en cours d'anglais. C'était une erreur élémentaire.,On m'a surpris à étudier le tableau périodique en cours d'anglais. C'était une erreur élémentaire.,5203,0,"Pendant le cours de mathématiques, j'étais en train de réviser la géographie. C'était un manque d'attention.",
en_7853,"Un golfeur ne meurt jamais, il change de club, c'est tout.","Un golfeur ne meurt jamais, il change de club, c'est tout.",5204,0,"Un écrivain ne s'arrête pas, il tourne la page, c'est tout.",
en_7853,"Les golfeurs ne meurent jamais, ils changent juste de club.","Les golfeurs ne meurent jamais, ils changent juste de club.",5205,0,"Les musiciens vivent toujours, leur musique reste à jamais.",
en_7853,"Les vieux golfeurs ne meurent jamais, ils changent juste de club.","Les vieux golfeurs ne meurent jamais, ils changent juste de club.",5206,0,"Les anciens marins demeurent là, ils atteignent juste un autre foyer.",
en_7853,"Les golfeurs ne meurent jamais, seulement, ils finissent en 18 trous.","Les golfeurs ne meurent jamais, seulement, ils finissent en 18 trous.",5207,0,"Les joueurs de golf vivent longtemps, profitant pleinement des parcours.",
en_7854,"Elle n'était que fille de prisonnier, mais elle connaissait bien les barres.","Elle n'était que fille de prisonnier, mais elle connaissait bien les barres.",5208,0,"Elle n'était qu'une simple villageoise, mais elle connaissait bien les sols.",
en_7854,"Elle n'était que la fille d'un détenu, mais elle connaissait bien tous les bars.","Elle n'était que la fille d'un détenu, mais elle connaissait bien tous les bars.",5209,0,"Elle n'était que la sœur d'une employée, mais elle savait naviguer partout.",
en_7854,"Elle n'était que la fille d'un condamné, mais elle connaissait tous les bars.","Elle n'était que la fille d'un condamné, mais elle connaissait tous les bars.",5210,0,"Il n'était que le fils d'une prisonnière, mais il fréquentait tous les cafés.","He was only the son of a prisoner, but he frequented all the cafés."
en_7859,"J'ai étudié les écrits de Freud, mais ils ne m'ont pas Marx-é.","J'ai étudié les écrits de Freud, mais ils ne m'ont pas Marx-é.",5211,0,"J'ai lu les ouvrages de Freud, mais ils ne m'ont pas vraiment marqué.",
