id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_5248,"""Il faut que je ravive ces braises"", souffla Toto.","Il faut que je ravive ces braises, souffla Toto.",3300,0,"Je dois ranimer ce feu, murmura Toto.","""I must revive this fire,"" murmured Toto."
en_5261,Un jeune caporal se démit le bras pendant une bataille mais il continua le combat. On peut dire qu'il n'était pas manchot.,Un jeune caporal se démit le bras pendant une bataille mais il continua le combat. On peut dire qu'il n'était pas manchot.,3301,0,Un jeune caporal se blessa au bras pendant une bataille mais il continua le combat. On peut dire qu'il était déterminé.,
en_5261,Un jeune caporal s’est coupé la gorge pendant une bataille mais a continué à se battre. On peut dire qu’il a tenu le cou.,Un jeune caporal s’est coupé la gorge pendant une bataille mais a continué à se battre. On peut dire qu’il a tenu le cou.,3302,0,Un jeune caporal a été grièvement blessé à la gorge durant une bataille mais a continué à se battre. Cela montre sa bravoure exceptionnelle.,
en_5261,Un jeune caporal s'est déboité l'épaule pendant la bataille mais il n'a jamais baissé les bras.,Un jeune caporal s'est déboité l'épaule pendant la bataille mais il n'a jamais baissé les bras.,3303,0,Un soldat novice s'est foulé la cheville durant le combat mais il a continué à se battre.,
en_5261,"Un jeune caporal s'est bloqué le dos pendant une bataille, mais cela ne l'a pas arrêté. On peut dire qu'il a endossé son rôle jusqu'au bout.","Un jeune caporal s'est bloqué le dos pendant une bataille, mais cela ne l'a pas arrêté. On peut dire qu'il a endossé son rôle jusqu'au bout.",3304,0,"Un jeune soldat a souffert d'une blessure au dos lors d'un combat, mais il a continué à se battre avec détermination. On peut affirmer qu'il a rempli sa mission avec courage.",
en_5261,"Un jeune caporal s'est disloqué l'épaule pendant une bataille, mais a continué à combattre. Il ne voulait pas rester les bras ballants.","Un jeune caporal s'est disloqué l'épaule pendant une bataille, mais a continué à combattre. Il ne voulait pas rester les bras ballants.",3305,0,"Un jeune soldat s'est blessé à l'épaule pendant un combat, mais a continué à se battre. Il ne voulait pas abandonner ses camarades.",
en_5261,Un jeune engagé se démit mais poursuivit le combat pour épauler sa section.,Un jeune engagé se démit mais poursuivit le combat pour épauler sa section.,3306,0,Un soldat blessé se retira mais continua à soutenir son unité vaillamment.,
en_5261,"Un jeune caporal, s'étant démis l'épaule dans la bataille, continuait à charger. Il faut dire qu'il était bien épaulé.","Un jeune caporal, s'étant démis l'épaule dans la bataille, continuait à charger. Il faut dire qu'il était bien épaulé.",3307,0,"Un jeune soldat, ayant blessé l'épaule lors du combat, continuait à avancer. Il faut souligner qu'il était soutenu par ses camarades.",
en_5261,Un jeune caporal s'est démis le bras au cours d'une bataille mais ne n'est pas arrêté pour autant. On peut dire qu'il a été bien épaulé.,Un jeune caporal s'est démis le bras au cours d'une bataille mais ne n'est pas arrêté pour autant. On peut dire qu'il a été bien épaulé.,3308,0,Un jeune caporal s'est blessé le bras au cours d'une bataille mais a continué à se battre. On peut dire qu'il a montré beaucoup de courage.,
en_5263,J'étais contre la construction d'un court de tennis dans le parc car je me disais que le calme n'était pas compatible avec de vifs échanges.,J'étais contre la construction d'un court de tennis dans le parc car je me disais que le calme n'était pas compatible avec de vifs échanges.,3309,0,Je m'opposais à l'aménagement d'un terrain de sport dans le jardin public car je pensais que la tranquillité ne s'accordait pas avec des activités bruyantes.,
en_5263,"J'ai voté contre la construction du court de tennis car, vu la facture, c'était plus du racket qu'autre chose","J'ai voté contre la construction du court de tennis car, vu la facture, c'était plus du racket qu'autre chose",3310,0,"J'ai voté contre la construction du court de tennis car, vu le coût, c'était trop cher et déraisonnable.","I voted against the construction of the tennis court because, considering the cost, it was too expensive and unreasonable."
en_5263,"Je me suis opposé à la construction de courts de tennis dans le parc. L'enjeu, set et ma tchranquillité.","Je me suis opposé à la construction de courts de tennis dans le parc. L'enjeu, set et ma tchranquillité.",3311,0,Je me suis opposé à l'installation de nouvelles infrastructures dans le parc. Ma priorité est de préserver la tranquillité.,
en_5263,"J'étais contre la construction du terrain de tennis dans le parc, je pensais que ça causerait trop de racket.","J'étais contre la construction du terrain de tennis dans le parc, je pensais que ça causerait trop de racket.",3312,0,"J'étais contre la construction du terrain de tennis dans le parc, je pensais que ça causerait trop de bruit.",
en_5263,Le projet de construction de terrains de tennis dans le parc a tourné court.,Le projet de construction de terrains de tennis dans le parc a tourné court.,3313,0,La rénovation des sentiers de randonnée en montagne a été mise en pause.,
en_5263,"Je m'opposais à la construction de courts de tennis dans le parc, car je pensais qu'ils feraient augmenter les cas de racket","Je m'opposais à la construction de courts de tennis dans le parc, car je pensais qu'ils feraient augmenter les cas de racket",3314,0,"Je me suis opposé à la construction de terrains de tennis dans le parc, car je pensais qu'ils occasionneraient des nuisances sonores.",
en_5263,J’étais contre la construction d’un terrain de tennis dans le parc car je craignais que ça ne devienne un endroit de racket.,J’étais contre la construction d’un terrain de tennis dans le parc car je craignais que ça ne devienne un endroit de racket.,3315,0,Je m'opposais à l'installation d'un terrain de tennis dans le parc car je redoutais que cela n'attire des problèmes de sécurité.,
en_5263,"Je me suis opposé à la construction de court de tennis dans le parc, par peur que certains se fassent racketter.","Je me suis opposé à la construction de court de tennis dans le parc, par peur que certains se fassent racketter.",3316,0,"J'ai exprimé mon désaccord avec les projets de terrain sportif au jardin, craignant que des incidents ne surviennent.",
