id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_434,"Rien ne nous empêchera de mettre tout ça en boîte, dirent Tic et Tac de conserve.","Rien ne nous empêchera de mettre tout ça en boîte, dirent Tic et Tac de conserve.",2700,0,"Personne ne pourra nous arrêter de ranger toutes ces affaires, déclarèrent Tic et Tac ensemble.","No one will be able to stop us from tidying up all these things, declared Chip and Dale together."
en_434,"""Moi aussi je vais ramasser des conserves!"" déclara Toto en nous emboîtant le pas.",Moi aussi je vais ramasser des conserves! déclara Toto en nous emboîtant le pas.,2701,0,"D'accord, je vais aussi chercher des boîtes! dit Toto en nous suivant.",
en_434,"Rien ne pourra m'empêcher de mettre des choses en boîte, a dit Tom avant conserve à manger.","Rien ne pourra m'empêcher de mettre des choses en boîte, a dit Tom avant conserve à manger.",2702,0,"Rien ne pourra m'empêcher de préparer des repas, a dit Tom avant de cuisiner à la maison.",
en_434,"Rien ne m’empêchera de mettre en boîte les autres, dit Tom en conservant son calme.","Rien ne m’empêchera de mettre en boîte les autres, dit Tom en conservant son calme.",2703,0,"Rien ne m’empêchera de donner mon avis aux autres, dit Tom en gardant son calme.",
en_4342,"Aujourd'hui, j'ai annoncé que j'avais pris trois kilos. L'ambiance était pesante.","Aujourd'hui, j'ai annoncé que j'avais pris trois kilos. L'ambiance était pesante.",2704,0,"Aujourd'hui, j'ai partagé que j'avais perdu trois kilos. La réaction était mitigée.",
en_4342,"""J'ai gagné 30 kilos"", dit Tom lourdement.","J'ai gagné 30 kilos, dit Tom lourdement.",2705,0,"J'ai pris 30 kilos, dit Tom sérieusement.",
en_4342,"J'ai pris quinze kilos, dit Tom d'un ton grave.","J'ai pris quinze kilos, dit Tom d'un ton grave.",2706,0,"Il a vendu douze parts, dit Marc calmement.",
en_4342,"""Je crois que je n'ai pris qu'un ou deux kilos"", se trompa lourdement Toto","Je crois que je n'ai pris qu'un ou deux kilos, se trompa lourdement Toto",2707,0,"Il croit avoir gagné un peu de poids, jugea calmement Léo.",
en_4342,J'ai perdu 10 kilos ! chantonna Toto avec légereté,J'ai perdu 10 kilos ! chantonna Toto avec légereté,2708,0,Je suis allé au parc ! dit Jules avec calme.,
en_4343,"Je suis allée voir mon guru, mais ce n'était pas un Om","Je suis allée voir mon guru, mais ce n'était pas un Om",2709,0,"Je suis partie voir mon guide, mais ce n'était pas un Maître.",
en_4343,"Une étrange secte s'était formée dans mon chenil, leur chef rappelait un loup gourou","Une étrange secte s'était formée dans mon chenil, leur chef rappelait un loup gourou",2710,0,"Un groupe mystique s'était constitué dans mon refuge, leur leader ressemblait à un loup puissant.","A mystical group had formed in my refuge, their leader resembled a powerful wolf."
en_4343,"Ça me désole, on voit de plus en plus de fakirs sans le clou","Ça me désole, on voit de plus en plus de fakirs sans le clou",2711,0,"C'est dommage, on rencontre de plus en plus d'artistes sans talent.",
en_4343,Je voulais rendre visite à mon gourou mais il était occulté.,Je voulais rendre visite à mon gourou mais il était occulté.,2712,0,Je prévoyais de voir mon mentor mais il était absent.,
en_4344,"J'ai découvert qu'à la salle de sport, leur opinion sur la forme physique a beaucoup de poids.","J'ai découvert qu'à la salle de sport, leur opinion sur la forme physique a beaucoup de poids.",2713,0,"J'ai appris que dans ce club de sport, leur avis sur l'entraînement est très respecté.",
en_4352,Ceux qui jouent des instruments de musique pour la radio ou la télévision doivent rester à l'écoute.,Ceux qui jouent des instruments de musique pour la radio ou la télévision doivent rester à l'écoute.,2714,0,Ceux qui interprètent des morceaux pour des émissions audio ou visuelles doivent être attentifs.,
en_4361,Le coût du programme spatial est astronomique.,Le coût du programme spatial est astronomique.,2715,0,La durée des rénovations est très conséquente.,
en_4368,"Einstein n'avait pas les mêmes critères de beauté que ses parents. Après, tout est relatif.","Einstein n'avait pas les mêmes critères de beauté que ses parents. Après, tout est relatif.",2716,0,"Einstein ne partageait pas les mêmes idées sur l'esthétique que sa famille. En fin de compte, chacun a son opinion.",
en_4368,J'ai entendu dire qu'Einstein s'était bien entretenu avec ses parents... relativement parlant.,J'ai entendu dire qu'Einstein s'était bien entretenu avec ses parents... relativement parlant.,2717,0,J'ai entendu dire qu'Einstein avait souvent discuté avec ses parents de ses travaux.,
en_437,Le joueur de baseball était un voleur pas très doué. Il a commis un vol de base.,Le joueur de baseball était un voleur pas très doué. Il a commis un vol de base.,2718,0,Le joueur de baseball n'a pas réussi à exceller. Il a tenté de progresser en compétition.,
en_437,Ce footballeur était sournois. Jamais un coup franc !,Ce footballeur était sournois. Jamais un coup franc !,2719,0,Ce joueur de soccer jouait sale. Jamais il ne réussissait!,
en_437,Ce joueur de tennis est très prévenant. Il est toujours prêt quand on lui demande un service.,Ce joueur de tennis est très prévenant. Il est toujours prêt quand on lui demande un service.,2720,0,Ce joueur de tennis est très concentré. Il est toujours attentif aux besoins de son équipe.,This tennis player is very focused. He is always attentive to the needs of his team.
en_437,"Le joueur de baseball avait un passé difficile, mais il voulait repartir sur de nouvelles bases.","Le joueur de baseball avait un passé difficile, mais il voulait repartir sur de nouvelles bases.",2721,0,"Le coureur de marathon avait un passé compliqué, mais il souhaitait prendre un nouveau départ.",
en_437,Les joueurs de baseball sont bagarreurs. Il faut toujours qu'ils se battent.,Les joueurs de baseball sont bagarreurs. Il faut toujours qu'ils se battent.,2722,0,Les athlètes de hockey sont souvent agressifs. Ils cherchent fréquemment la confrontation.,
en_438,"Quand son sèche-linge est tombé en panne, il en a eu un apprêté.","Quand son sèche-linge est tombé en panne, il en a eu un apprêté.",2723,0,"Quand son réfrigérateur est tombé en panne, il en a acheté un autre.",
en_438,"Quand son sèche-linge est tombé en panne, cela n'a pas fait un pli: il s'en est fait prêté un autre immédiatement.","Quand son sèche-linge est tombé en panne, cela n'a pas fait un pli: il s'en est fait prêté un autre immédiatement.",2724,0,"Lorsque son sèche-linge a cessé de fonctionner, il a rapidement emprunté un autre appareil pour le remplacer.",
en_438,"Quand son sèche-linge est tombé en panne, il a fallu compresse le linge au pressing.","Quand son sèche-linge est tombé en panne, il a fallu compresse le linge au pressing.",2725,0,"Lorsque son lave-linge s'est arrêté, il a dû amener le linge à la laverie.",
en_438,"Il n'a pas pu se racheter un sèche-linge, parce qu'il était complètement essoré financièrement.","Il n'a pas pu se racheter un sèche-linge, parce qu'il était complètement essoré financièrement.",2726,0,"Il n'a pas pu acheter un réfrigérateur, car il n'avait plus assez d'argent du tout.",
en_438,"Quand son sèche-linge a rendu l'âme, on lui en a repassé un.","Quand son sèche-linge a rendu l'âme, on lui en a repassé un.",2727,0,"Quand son lave-vaisselle a cessé de fonctionner, ils lui en ont fourni un autre.",
