id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_4123,Hubble est un télescope qui vaut le coup d’œil.,Hubble est un télescope qui vaut le coup d’œil.,2600,0,James Webb est un observatoire qui mérite l'attention.,James Webb is an observatory that deserves attention.
en_4123,Hubble voulait que l'on se focalise davantage sur cette idée.,Hubble voulait que l'on se focalise davantage sur cette idée.,2601,0,Einstein souhaitait que l'on s'intéresse plus à ce concept.,
en_4123,Hubble voulait mettre davantage de perspective sur ce point.,Hubble voulait mettre davantage de perspective sur ce point.,2602,0,Hubble souhaitait approfondir ce sujet pour en savoir plus.,
en_4123,Hubble mis au point une façon de présenter l'idée sous un nouvelle perspective.,Hubble mis au point une façon de présenter l'idée sous un nouvelle perspective.,2603,0,Hubble a élaboré une méthode pour exposer le concept d'une manière différente.,
en_4134,"Faites confiance à votre calculatrice, c'est quelque chose sur lequel vous pouvez compter.","Faites confiance à votre calculatrice, c'est quelque chose sur lequel vous pouvez compter.",2604,0,"Faites confiance à votre intuition, c'est quelque chose qui guide vos décisions.",
en_4134,Faites confiance à votre calculatrice. C'est une chose sur laquelle il faut compter.,Faites confiance à votre calculatrice. C'est une chose sur laquelle il faut compter.,2605,0,Soyez certain de la précision de votre calculatrice. C'est un outil sur lequel vous pouvez vous appuyer.,
en_4134,Faites confiance à votre calculatrice. C'est quelque chose que vous pouvez compter sur.,Faites confiance à votre calculatrice. C'est quelque chose que vous pouvez compter sur.,2606,0,Fiez-vous aux prévisions météo. Elles fournissent des informations fiables sur lesquelles vous pouvez vous appuyer.,
en_4135,Son père était marchand de fruits. Elle avait la pêche!,Son père était marchand de fruits. Elle avait la pêche!,2607,0,Son père était boulanger artisanal. Elle avait de l'énergie!,
en_4135,"Elle était une simple fille de marchand de fruits et légumes, mais, oh, elle avait toujours la banane.","Elle était une simple fille de marchand de fruits et légumes, mais, oh, elle avait toujours la banane.",2608,0,"Elle était une modeste fille de commerçant de produits frais, mais, ah, elle avait toujours le sourire.",
en_4135,Tu connais la fille du laitier ? Une vraie crème !,Tu connais la fille du laitier ? Une vraie crème !,2609,0,Tu sais qui est la fille chez le boulanger ? Elle est gentille !,
en_4135,"Elle était une simple fille de marchand de fruits et légumes, mais, oh, elle n’hésitait pas à ramener sa fraise.","Elle était une simple fille de marchand de fruits et légumes, mais, oh, elle n’hésitait pas à ramener sa fraise.",2610,0,"Elle était une jeune femme issue d'une famille modeste, mais elle travaillait dur pour aider ses parents.","She was a young woman from a modest family, but she worked hard to help her parents."
en_4135,"C’était la fille d’un marchand de fruits, et elle avait une de ces pêches !","C’était la fille d’un marchand de fruits, et elle avait une de ces pêches !",2611,0,"C’était la fille d’un boulanger, et elle avait une belle allure !",
en_4135,Elle n'était que la fille d'un marchand de fruits... Mais elle avait une peau de pêche.,Elle n'était que la fille d'un marchand de fruits... Mais elle avait une peau de pêche.,2612,0,Elle était simplement la fille d'un maraîcher mais possédait une douceur incomparable.,
en_4135,"Elle était une simple fille de marchand de fruits et légumes, mais, oh, elle avait un cœur d’artichaud.","Elle était une simple fille de marchand de fruits et légumes, mais, oh, elle avait un cœur d’artichaud.",2613,0,"Elle était une humble fille de commerçant du marché, mais, en vérité, elle avait un grand cœur généreux.",
en_4135,"Elle n’était que fille de vendeur de fruits, mais quelle peau de pêche elle avait.","Elle n’était que fille de vendeur de fruits, mais quelle peau de pêche elle avait.",2614,0,"Elle n’était que fille de jardinier, mais quelle douceur elle avait dans son regard.",
en_4135,"Son père étant marchand de fruits et légumes, elle avait toujours la pêche.","Son père étant marchand de fruits et légumes, elle avait toujours la pêche.",2615,0,"Son père travaillait comme boulanger au village, elle se levait tôt chaque matin.",
en_4141,"Les origines des voitures remontent à la Bible, quand Adam et Eve ont été conduits hors du jardin d'Eden.","Les origines des voitures remontent à la Bible, quand Adam et Eve ont été conduits hors du jardin d'Eden.",2616,0,"L'histoire des voitures commence bien avant notre ère, avec les premières inventions de la roue et des chars en Mésopotamie.",
en_4150,Le fermier vend ses fruits et légumes grâce à sa combi.,Le fermier vend ses fruits et légumes grâce à sa combi.,2617,0,Le boulanger livre son pain et ses pâtisseries avec son camion.,
en_4152,J'ai l'impression que les films de sous-marins font beaucoup de vagues.,J'ai l'impression que les films de sous-marins font beaucoup de vagues.,2618,0,Je pense que les films de sous-marins suscitent beaucoup d’intérêt.,
