id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_7554,J'ai fait tomber du beurre dans la cuisine. J'en ai eu dans toute la baratte !,J'ai fait tomber du beurre dans la cuisine. J'en ai eu dans toute la baratte !,5000,0,J'ai renversé du lait dans la cuisine. J'en ai eu sur toute la table !,I spilled some milk in the kitchen. I got it all over the table!
en_7560,"Tu as goûté mon ragoût de culotte de bœuf? C'est de la bonne popote, hein?","Tu as goûté mon ragoût de culotte de bœuf? C'est de la bonne popote, hein?",5001,0,"Tu as essayé mon plat de viande mijotée? C'est un vrai délice, n'est-ce pas?",
en_7560,- Il est vraiment cuit ce rhumsteck ? - Je l'ai mis à 40° pendant 2h alors j'espère bien !,- Il est vraiment cuit ce rhumsteck ? - Je l'ai mis à 40° pendant 2h alors j'espère bien !,5002,0,"- Est-ce que ce steak est bien cuit ? - Je l'ai fait cuire à 200°C durant 30 minutes, donc normalement, oui.",
en_7560,- Mais où est mon mari ? C'est du Claude rôti que vous avez là ? - Rien d'hôte,- Mais où est mon mari ? C'est du Claude rôti que vous avez là ? - Rien d'hôte,5003,0,- Mais où est mon livre ? C'est du thé chaud que vous avez là ? - Rien de neuf,
en_7564,Une vache trop soignée donnera du lait gâté.,Une vache trop soignée donnera du lait gâté.,5004,0,Un cheval trop nourri dépérira vite aussi.,
en_7564,Une vache trop dorlotée donnera du lait gâté.,Une vache trop dorlotée donnera du lait gâté.,5005,0,Un arbre trop arrosé finira par pourrir.,
en_7581,"Il essayait de me vendre de nouvelles fenêtres, mais ses motivations étaient transparentes.","Il essayait de me vendre de nouvelles fenêtres, mais ses motivations étaient transparentes.",5006,0,"Il tentait de me convaincre d'acheter des rideaux, mais ses intentions étaient claires.",
en_7581,"Il voulait me vendre des vitres, mais ses motivations étaient transparentes.","Il voulait me vendre des vitres, mais ses motivations étaient transparentes.",5007,0,"Il souhaitait me proposer un contrat, mais ses intentions étaient claires.",
en_7582,"Les vieux joueurs de cartes ne meurent jamais, ils vont se coucher.","Les vieux joueurs de cartes ne meurent jamais, ils vont se coucher.",5008,0,"Les anciens amis de promenade s'en vont doucement, suivis par le crépuscule.",
en_7593,"Fabriquer un T-shirt, c'est coton!","Fabriquer un T-shirt, c'est coton!",5009,0,"Produire un T-shirt, c'est complexe.",
en_7593,L'avenir de l'industrie du coton ne tient qu'à un fil,L'avenir de l'industrie du coton ne tient qu'à un fil,5010,0,L'industrie textile traverse une période critique et incertaine.,The textile industry is going through a critical and uncertain period.
en_7593,"La production de t-shirts, c'est coton.","La production de t-shirts, c'est coton.",5011,0,La fabrication de t-shirts demande beaucoup.,
en_7593,La fabrication de t-shirts était vraiment coton.,La fabrication de t-shirts était vraiment coton.,5012,0,La production de t-shirts nécessitait beaucoup d'efforts.,
en_7593,La plupart des T-shirts vendus en Europe sont tissus d’Inde.,La plupart des T-shirts vendus en Europe sont tissus d’Inde.,5013,0,La majorité des jeans commercialisés en Europe sont fabriqués au Bangladesh.,
en_7593,"Fabriquer les T-shirts, c'était coton.","Fabriquer les T-shirts, c'était coton.",5014,0,Produire des chemises demandait beaucoup d'effort.,
en_7593,"Fabriquer des T-shirt, dans les conditions actuelles, c'est coton !!","Fabriquer des T-shirt, dans les conditions actuelles, c'est coton !!",5015,0,"Produire des T-shirts, dans les conditions actuelles, c'est difficile.",
en_7593,La production de t-shirts ne file pas de mauvais coton.,La production de t-shirts ne file pas de mauvais coton.,5016,0,La fabrication de vêtements suit un processus standard.,
en_7593,Les fabriquants de T-shirts ont vraiment mouillé le maillot.,Les fabriquants de T-shirts ont vraiment mouillé le maillot.,5017,0,Les fabricants de T-shirts ont beaucoup travaillé cette saison.,
en_7604,Les astronautes travaillent dans une atmosphère agréable.,Les astronautes travaillent dans une atmosphère agréable.,5018,0,Les chercheurs œuvrent dans un environnement harmonieux.,
en_7604,Les astronautes travaillent dans une bonne atmosphère.,Les astronautes travaillent dans une bonne atmosphère.,5019,0,Les chercheurs œuvrent dans un cadre agréable.,
en_7608,Les pilotes de ligne se font plein d'amis haut placés,Les pilotes de ligne se font plein d'amis haut placés,5020,0,Les conducteurs de train rencontrent de nombreux collègues influents.,Train conductors meet many influential colleagues.
en_7608,Les pilotes de ligne ont souvent des amis haut placés.,Les pilotes de ligne ont souvent des amis haut placés.,5021,0,Les conducteurs de train connaissent souvent des gens influents.,
en_7608,Les pilotes d'avion ont des amis haut placés.,Les pilotes d'avion ont des amis haut placés.,5022,0,Les chauffeurs de bus rencontrent des personnes importantes.,
en_7608,Les pilotes de ligne se font beaucoup d’amis haut placés.,Les pilotes de ligne se font beaucoup d’amis haut placés.,5023,0,Les ingénieurs en aéronautique rencontrent de nombreux experts respectés.,
en_7608,Les pilotes de ligne souvent tête en l'air,Les pilotes de ligne souvent tête en l'air,5024,0,Les aviateurs régulièrement distraits en vol.,
