id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_3261,Ce nouveau roman policier a un début qui tue.,Ce nouveau roman policier a un début qui tue.,1900,0,Ce dernier thriller a un commencement intense.,This latest thriller has an intense beginning.
en_3261,Ce nouveau thriller est mortel !,Ce nouveau thriller est mortel !,1901,0,Ce récent suspense est intense !,
en_327,Socrate aimait fêter les bonnes nouvelles avec un peu de pro-sékos.,Socrate aimait fêter les bonnes nouvelles avec un peu de pro-sékos.,1902,0,Platon appréciait célébrer les réussites avec un verre de vin rouge.,
en_327,"Quand Socrate voulait acheter à manger, il sortait commander un grec.","Quand Socrate voulait acheter à manger, il sortait commander un grec.",1903,0,"Lorsque Socrate souhaitait acheter de la nourriture, il sortait commander un repas.",
en_327,"Quand Socrate va faire les courses, il achète de la sauce stoa-mate","Quand Socrate va faire les courses, il achète de la sauce stoa-mate",1904,0,"Lorsque Socrate sort faire ses courses, il achète des tomates mûres.",
en_327,"Socrate s'habillait mal, il manquait de péristyle.","Socrate s'habillait mal, il manquait de péristyle.",1905,0,"Platon vivait simplement, il évitait les apparats.",
en_327,Les philosophes de l'Antiquité faisaient leurs courses à l'épicurie.,Les philosophes de l'Antiquité faisaient leurs courses à l'épicurie.,1906,0,Les philosophes d'autrefois trouvaient leurs ressources au bazar ancien.,
en_327,"Quand Socrate avait besoin de faire ses courses, il allait à l'épicurie.","Quand Socrate avait besoin de faire ses courses, il allait à l'épicurie.",1907,0,"Quand Socrate souhaitait acheter des provisions, il se rendait à la boutique.",
en_327,"Quand Socrates avait besoin de nourriture, il allait à la galerie porchande.","Quand Socrates avait besoin de nourriture, il allait à la galerie porchande.",1908,0,"Lorsque Socrates cherchait de quoi manger, il se rendait au marché couvert.",
en_327,"Au Ve siècle avant notre ère, la philosophie de Socrate était à son Agogé.","Au Ve siècle avant notre ère, la philosophie de Socrate était à son Agogé.",1909,0,"Au Ve siècle avant notre ère, les enseignements de Confucius influençaient profondément la société.",
en_327,"Quand le pape faisait ses emplettes à Paris, il allait à la Samaritaine.","Quand le pape faisait ses emplettes à Paris, il allait à la Samaritaine.",1910,0,"Lorsque le roi traversait la ville de Paris, il aimait s'arrêter aux Halles.","When the king was passing through the city of Paris, he liked to stop at the Halles."
en_327,"Pour alimenter sa maison, Socrate installa des panneaux photo-volstoïques.","Pour alimenter sa maison, Socrate installa des panneaux photo-volstoïques.",1911,0,"Pour alimenter sa maison, Socrate installa des panneaux solaires modernes.",
en_327,"Même assoiffé, Socrate devait tenir sa langue loin du faux rhum.","Même assoiffé, Socrate devait tenir sa langue loin du faux rhum.",1912,0,"Bien qu'il ait soif, Socrate choisit de garder ses paroles pour plus tard.",
en_327,"Quand Socrate fait du tourisme en France, il visite toujours les Champs Héliée.","Quand Socrate fait du tourisme en France, il visite toujours les Champs Héliée.",1913,0,"Lorsque Socrate voyage à travers la France, il ne manque jamais de passer par les places célèbres.",
en_3274,Beaucoup de gens doivent apprendre à être heureux de l'État dans lequel ils se trouvent.,Beaucoup de gens doivent apprendre à être heureux de l'État dans lequel ils se trouvent.,1914,0,Beaucoup de personnes doivent accepter la situation dans laquelle elles vivent pour trouver le bonheur.,
en_3274,Beaucoup de gens ont besoin d'apprendre à être heureux avec l'État dans lequel ils sont.,Beaucoup de gens ont besoin d'apprendre à être heureux avec l'État dans lequel ils sont.,1915,0,Beaucoup de personnes cherchent à comprendre comment accepter leur situation actuelle.,
en_3274,Beaucoup de personnes devraient apprendre à être heureuses de l'État dans lequel elles se trouvent.,Beaucoup de personnes devraient apprendre à être heureuses de l'État dans lequel elles se trouvent.,1916,0,De nombreuses gens devraient comprendre comment être satisfaites de la situation qu'elles vivent.,
en_3274,Beaucoup de gens ont besoin d'apprendre à se satisfaire de l'état dans lequel ils sont.,Beaucoup de gens ont besoin d'apprendre à se satisfaire de l'état dans lequel ils sont.,1917,0,De nombreuses personnes doivent apprendre à accepter la situation dans laquelle elles se trouvent.,
en_3282,Quelle est le comble pour une athlète en compétiton qui porte une brassière? De ne pas se sentir assez soutenue.,Quelle est le comble pour une athlète en compétiton qui porte une brassière? De ne pas se sentir assez soutenue.,1918,0,Quelle est la principale difficulté pour un sportif en tournoi avec un équipement spécifique? Assurer une stabilité de performance.,
en_3282,Le bonnet ne se met pas sous tifs mais plutôt dessus.,Le bonnet ne se met pas sous tifs mais plutôt dessus.,1919,0,Le bonnet ne se met pas sous les cheveux mais bien par-dessus.,
en_3282,"""C'est un très bon soutien-gorge"", soutint Toto","C'est un très bon soutien-gorge, soutint Toto",1920,0,"C'est un très bon modèle, affirma Toto","""It's a very good model,"" said Toto."
en_3283,"Deux frères se battaient pour une partition de musique, ils ont fini au sol.","Deux frères se battaient pour une partition de musique, ils ont fini au sol.",1921,0,"Deux voisins disputaient une place de parking, ils ont terminé par terre.",
en_3283,"Deux garçons se sont battus pour une feuille de musique, mais leur mère voulait garder la pièce.","Deux garçons se sont battus pour une feuille de musique, mais leur mère voulait garder la pièce.",1922,0,"Deux amis se sont querellés pour un jouet, mais leur mère voulait garder l'objet.",
en_3283,"Deux frères se sont battus pour des partitions, mais leur mère voulait garder la pièce.","Deux frères se sont battus pour des partitions, mais leur mère voulait garder la pièce.",1923,0,"Deux frères ont argumenté à propos des tableaux, tandis que leur mère souhaitait garder la collection.",
en_3283,Deux frères se sont battus pour une partition mais leur mère voulait garder le morceau.,Deux frères se sont battus pour une partition mais leur mère voulait garder le morceau.,1924,0,Deux sœurs se sont disputées pour un héritage mais leur père tenait à rester neutre.,
en_3284,Le chimiste était tellement obsédé par son problème qu'il ne s'est pas rendu compte que la solution était juste devant ses yeux.,Le chimiste était tellement obsédé par son problème qu'il ne s'est pas rendu compte que la solution était juste devant ses yeux.,1925,0,L'architecte était tellement absorbé par son projet qu'il n'a pas vu que la solution était à sa disposition.,
en_3284,Un scientifique qui faisait une grande expérience des produits chimiques liquides essayait de résoudre un problème lorsqu'il est tombé et est devenu une partie de la solution.,Un scientifique qui faisait une grande expérience des produits chimiques liquides essayait de résoudre un problème lorsqu'il est tombé et est devenu une partie de la solution.,1926,0,Un ingénieur qui réalisait une importante analyse de matériaux solides tentait de surmonter un obstacle lorsqu'il a trébuché et a exacerbé la situation.,
en_3284,Un scientifique faisant une grande expérience avec des produits chimiques liquides essayait de résoudre un problème lorsqu'il est tombé et est devenu une partie de la solution.,Un scientifique faisant une grande expérience avec des produits chimiques liquides essayait de résoudre un problème lorsqu'il est tombé et est devenu une partie de la solution.,1927,0,Un ingénieur engagé dans une mission difficile avec des machines en fonctionnement tentait de résoudre une panne quand il a trébuché et a été entraîné dans le mécanisme.,
en_3284,"Un scientifique qui faisait une grande expérience avec des liquides chimiques cherchait à résoudre un problème, mais il est tombé dans la solution.","Un scientifique qui faisait une grande expérience avec des liquides chimiques cherchait à résoudre un problème, mais il est tombé dans la solution.",1928,0,"Un chercheur travaillant sur une expérience complexe avec des substances chimiques tentait de trouver une réponse, mais il s'est retrouvé face à une impasse.",
en_3286,Les gendarmes de Saint-Tropez sont souvent critiqués pour leur usage excessif de la farce.,Les gendarmes de Saint-Tropez sont souvent critiqués pour leur usage excessif de la farce.,1929,0,Les policiers de Saint-Tropez sont parfois critiqués pour leur manque de sérieux dans leurs missions.,
en_3286,Les gendarmes de St Tropez ont souvent été critiqués pour leur usage excessif de la farce.,Les gendarmes de St Tropez ont souvent été critiqués pour leur usage excessif de la farce.,1930,0,Les policiers de St Tropez ont parfois été blâmés pour leurs interventions jugées inappropriées.,The police officers of St Tropez have sometimes been criticized for their actions deemed inappropriate.
en_3291,Avez-vous déjà fait du rafting en eau douce? Tom a demandé rapidement.,Avez-vous déjà fait du rafting en eau douce? Tom a demandé rapidement.,1931,0,Avez-vous déjà visité un musée historique? Marie a suggéré doucement.,
en_3291,As-tu déjà fait du rafting en eau vive ? demanda rapidement Tom.,As-tu déjà fait du rafting en eau vive ? demanda rapidement Tom.,1932,0,As-tu déjà essayé de l'escalade en extérieur ? demanda calmement Marie.,
en_3291,Avez-vous déjà fait du rafting en eaux vives ? Tom a demandé rapidement.,Avez-vous déjà fait du rafting en eaux vives ? Tom a demandé rapidement.,1933,0,Avez-vous déjà escaladé des montagnes abruptes ? Claire a interrogé calmement.,
