id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_4025,Les entreprises qui vendent des bateaux de plaisance ont la vente en poupe.,Les entreprises qui vendent des bateaux de plaisance ont la vente en poupe.,2500,0,Les sociétés spécialisées dans la vente de yachts enregistrent de bons résultats.,Companies specializing in yacht sales are reporting good results.
en_4025,Les vendeurs de bateaux de plaisance ont vent des bonnes affaires très facilement.,Les vendeurs de bateaux de plaisance ont vent des bonnes affaires très facilement.,2501,0,Les commerçants de véhicules nautiques trouvent les opportunités aisément.,
en_4025,"Il a décidé d’ouvrir un magasin de bateau, car il aime surfer sur les tendances.","Il a décidé d’ouvrir un magasin de bateau, car il aime surfer sur les tendances.",2502,0,"Il a choisi de lancer une boutique de voile, car il apprécie suivre les modes.",
en_4027,"Je m'appelle Iris, je suis optométriste.","Je m'appelle Iris, je suis optométriste.",2503,0,"Je m'appelle Léa, je suis nutritionniste.",
en_4027,Je m'appelle Iris. Je suis optométriste.,Je m'appelle Iris. Je suis optométriste.,2504,0,Je m'appelle Luc. Je suis bibliothécaire.,
en_403,Les joueurs de baseball doivent démarrer leur carrière à pleine balle.,Les joueurs de baseball doivent démarrer leur carrière à pleine balle.,2505,0,Les athlètes de football doivent débuter leur parcours avec détermination.,
en_403,"Pour gagner, les joueurs de baseball vont devoir frapper fort.","Pour gagner, les joueurs de baseball vont devoir frapper fort.",2506,0,"Pour réussir, les coureurs devront accélérer sur la piste.",
en_403,Les pilotes de Formule 1 doivent démarrer sur les chapeaux de roues,Les pilotes de Formule 1 doivent démarrer sur les chapeaux de roues,2507,0,Les conducteurs de course automobile commencent très rapidement la compétition.,
en_403,Les joueurs de baseball portent toujours des vêtements qui leur vont comme un gant.,Les joueurs de baseball portent toujours des vêtements qui leur vont comme un gant.,2508,0,Les coureurs de marathon choisissent souvent des chaussures adaptées pour leur confort.,
en_403,Les joueurs de baseball sont d'emblée supposés bien connaître les bases.,Les joueurs de baseball sont d'emblée supposés bien connaître les bases.,2509,0,Les athlètes de basketball doivent généralement maîtriser les techniques fondamentales.,
en_403,Cette équipe de baseball n’est pas favorite mais c’est important qu’elle batte son adversaire.,Cette équipe de baseball n’est pas favorite mais c’est important qu’elle batte son adversaire.,2510,0,Ce groupe de foot n’est pas en tête mais il est crucial qu’il vainque son rival.,"This soccer team is not in the lead, but it is crucial that they defeat their rival."
en_403,Les entraînement des joueurs de baseball battent leur plein.,Les entraînement des joueurs de baseball battent leur plein.,2511,0,Les séances d'entraînement des équipes de football vont bon train.,
