id_en,text_fr,text_clean,row,is_pun,non_pun,back_translation
en_3680,"""C'est le quotient de deux entiers"", dit Tom d'un air rationnel.","C'est le quotient de deux entiers, dit Tom d'un air rationnel.",2200,0,"C'est le rapport entre deux nombres, dit Tom d'un ton sérieux.","""It's the ratio between two numbers,"" said Tom in a serious tone."
en_3680,"""C'est le quotient de deux nombres entiers"", dit Toto, rationnel","C'est le quotient de deux nombres entiers, dit Toto, rationnel",2201,0,"Il s'agit de la division de deux entiers, explique Marie, sérieux.",
en_3681,"Au bureau, elle cherchait frénétiquement ses faux ongles pour découvrir qu'elle les avait rangés.","Au bureau, elle cherchait frénétiquement ses faux ongles pour découvrir qu'elle les avait rangés.",2202,0,"Au travail, elle fouillait désespérément dans son sac pour réaliser qu'elle avait oublié ses clés.",
en_3684,L'archiviste assura le proctologue que les erreurs dans les annales pouvaient être rectifiées.,L'archiviste assura le proctologue que les erreurs dans les annales pouvaient être rectifiées.,2203,0,L'assistant informa le chirurgien que les erreurs dans les dossiers pouvaient être corrigées.,
en_3684,Le proctologue a rassuré son patient en lui affirmant que son problème pourrait être rectifié.,Le proctologue a rassuré son patient en lui affirmant que son problème pourrait être rectifié.,2204,0,Le médecin a calmé son patient en expliquant que son souci pourrait être traité.,
en_3684,Le proctologue a rassuré le patient en lui disant que son état pouvait être rectifié.,Le proctologue a rassuré le patient en lui disant que son état pouvait être rectifié.,2205,0,Le cardiologue a informé le patient que son diagnostic était encourageant et traitable.,
en_3684,Le proctologue rassura son patient en lui assurant que son problème de santé pourrait être rectifié,Le proctologue rassura son patient en lui assurant que son problème de santé pourrait être rectifié,2206,0,Le cardiologue expliqua à sa patiente que son état pourrait être amélioré grâce à un traitement adapté.,
en_3684,"Le proctologue essayait de rassurer son patient, mais son problème n'était pas bANAL.","Le proctologue essayait de rassurer son patient, mais son problème n'était pas bANAL.",2207,0,"Le cardiologue cherchait à apaiser son patient, mais sa condition n'était pas minime.",
en_369,"Les vieux lutteurs ne meurent jamais, ils perdent leur emprise.","Les vieux lutteurs ne meurent jamais, ils perdent leur emprise.",2208,0,"Les anciens guerriers ne disparaissent pas, ils laissent leur héritage.",
en_369,"Les vieux lutteurs ne meurent jamais, ils perdent juste leur poigne.","Les vieux lutteurs ne meurent jamais, ils perdent juste leur poigne.",2209,0,"Les anciens athlètes continuent à exister, ils réduisent juste leur intensité.",
en_37,Clément Ader dit qu'il pensait que le jeu en volerait la chandelle,Clément Ader dit qu'il pensait que le jeu en volerait la chandelle,2210,0,Marie Curie mentionne qu'elle espérait que l'effort serait récompensé.,Marie Curie mentioned that she hoped the effort would be rewarded.
en_37,Wilber Wright dit qu’il souhaitait voler de ses propres ailes.,Wilber Wright dit qu’il souhaitait voler de ses propres ailes.,2211,0,Wilber Wright a exprimé son désir de piloter son propre appareil.,
en_37,"J'ai dit à Wilbur Wright qu'il ferait bien d'en prendre de la graine. Franchement, cette réflexion-là, il ne l'a pas volée !","J'ai dit à Wilbur Wright qu'il ferait bien d'en prendre de la graine. Franchement, cette réflexion-là, il ne l'a pas volée !",2212,0,"J'ai conseillé à Wilbur Wright d'étudier attentivement son sujet. Honnêtement, ce conseil-là, il était bien mérité !",
en_37,Wilbur Wright prenait des notes sur des feuilles volantes.,Wilbur Wright prenait des notes sur des feuilles volantes.,2213,0,Orville Wright écrivait ses observations sur des cahiers reliés.,
en_37,Wilbur Wright dit qu'il prendrait le volant.,Wilbur Wright dit qu'il prendrait le volant.,2214,0,Orville Wright mentionne qu'il pilotera lui-même.,
en_3705,"Les chrétiens, gardez la foi... mais pas des autres!","Les chrétiens, gardez la foi... mais pas des autres!",2215,0,"Les croyants, maintenez l'espoir... mais respectez les autres!",
en_3707,Les extraterrestres peuvent facilement se comprendre car leur langage est universel.,Les extraterrestres peuvent facilement se comprendre car leur langage est universel.,2216,0,Les dauphins communiquent efficacement grâce à une série de sons bien spécifiques.,
en_3708,Un rentier a reçu plus qu'un héritage génétique.,Un rentier a reçu plus qu'un héritage génétique.,2217,0,Un investisseur a obtenu bien plus qu'un legs familial.,
en_3708,"Un héritier, c’est quelqu’un qui a un sale air indécent.","Un héritier, c’est quelqu’un qui a un sale air indécent.",2218,0,"Une héritière, c’est une personne qui a un regard impérieux et distant.",
en_3708,Un héritier est quelqu'un qui a une riche généalogie.,Un héritier est quelqu'un qui a une riche généalogie.,2219,0,Un successeur est une personne avec un patrimoine familial vaste.,
en_3708,Un héritier doit avoir un salaire légitime.,Un héritier doit avoir un salaire légitime.,2220,0,Un successeur doit percevoir un revenu officiel.,An heir must receive an official income.
en_3713,"Le fils de vigneron qu'il est n'est vraiment pas très bon menteur, pourtant il reste grand cru.","Le fils de vigneron qu'il est n'est vraiment pas très bon menteur, pourtant il reste grand cru.",2221,0,"Le cousin du boulanger que je connais n'est pas vraiment très habile, pourtant il cuit du pain.",
en_3718,"« Nous n'avons plus de citrons », dit-elle avec amertume.","« Nous n'avons plus de citrons », dit-elle avec amertume.",2222,0,"« Nous ne trouvons plus de pommes », dit-il avec tristesse.",
en_3718,"On n'a plus de citrons', dit-elle amèrement.","On n'a plus de citrons', dit-elle amèrement.",2223,0,"'Il n'y a plus de pommes', murmura-t-il tristement.",
en_3718,"Nous n'avons plus de citrons, a-t-elle dit amèrement.","Nous n'avons plus de citrons, a-t-elle dit amèrement.",2224,0,"""Il nous manque des pommes,"" dit-elle tristement.",
en_3719,"Je voulais faire des costumes, mais je n'ai jamais pu me mesurer.","Je voulais faire des costumes, mais je n'ai jamais pu me mesurer.",2225,0,"Je souhaitais concevoir des vêtements, mais je n'ai jamais appris à les coudre.",
en_372,"Si tu attends que les choses te tombent dessus, va dehors quand il pleut.","Si tu attends que les choses te tombent dessus, va dehors quand il pleut.",2226,0,"Si tu espères que le destin te sourira, prends l'initiative quand tu en as l'occasion.",
en_3725,"J'ai eu des problèmes de dos, mais tout est derrière moi maintenant.","J'ai eu des problèmes de dos, mais tout est derrière moi maintenant.",2227,0,"J'ai connu des soucis de santé, mais tout est résolu à présent.",
en_3725,"J'avais mal au dos l'autre jour, mais c'est derrière moi désormais.","J'avais mal au dos l'autre jour, mais c'est derrière moi désormais.",2228,0,"J'ai eu des douleurs au dos récemment, mais tout va mieux maintenant.",
en_3725,"J'ai eu quelques problèmes de dos, mais c'est derrière moi maintenant.","J'ai eu quelques problèmes de dos, mais c'est derrière moi maintenant.",2229,0,"J'ai rencontré des soucis de santé, mais tout est résolu à présent.",
en_3725,"J'ai eu des problèmes de dos, mais ça m'a tout derrière moi.","J'ai eu des problèmes de dos, mais ça m'a tout derrière moi.",2230,0,"J'ai rencontré des soucis de santé, mais cela appartient au passé.","I have encountered health issues, but that is in the past."
en_3729,"J’aime les films de détectives chinois, Tom cantonais.","J’aime les films de détectives chinois, Tom cantonais.",2231,0,"J’adore les ouvrages policiers japonais, Tom parle.",
en_3730,"""J'ai assisté à un festival de cinéma dans le sud de la France"", dit Tom en cancanant.","J'ai assisté à un festival de cinéma dans le sud de la France, dit Tom en cancanant.",2232,0,"J'ai visité un musée d'art contemporain dans le nord de l'Italie, confie Tom sérieusement.",
en_3739,"Je lui ai fait du bouche à bouche pour la ranimer, et malgré mon cheveu sur la langue, je n’ai pu m’empêcher de remarquer que sa respiration était un poil lente.","Je lui ai fait du bouche à bouche pour la ranimer, et malgré mon cheveu sur la langue, je n’ai pu m’empêcher de remarquer que sa respiration était un poil lente.",2233,0,"Je lui ai fait un massage cardiaque pour la ranimer, et malgré ma concentration, je n’ai pu m’empêcher de remarquer que son pouls était légèrement faible.",
en_3739,"Alors que j'essayais de le ranimer, en dépit de ma forte poitrine, il revint à lui en s'exclamant qu'il avait vu tous les seins du paradis.","Alors que j'essayais de le ranimer, en dépit de ma forte poitrine, il revint à lui en s'exclamant qu'il avait vu tous les seins du paradis.",2234,0,"Pendant que je tentais de l'aider, malgré ma vive inquiétude, il reprit conscience en affirmant qu'il avait aperçu tous les paysages du ciel.",
en_3742,Le banquier cantateur avait beaucoup de coffre.,Le banquier cantateur avait beaucoup de coffre.,2235,0,Le musicien passionné avait beaucoup de talent.,
en_3747,Deux maçons se fixèrent. Aucun ne bâtit des cils,Deux maçons se fixèrent. Aucun ne bâtit des cils,2236,0,Deux artistes se regardèrent. Aucun ne détourna les yeux.,
en_3747,"Fâchés, les deux maçons avaient monté entre eux un mur de silence.","Fâchés, les deux maçons avaient monté entre eux un mur de silence.",2237,0,"En désaccord, les deux collègues avaient créé entre elles une barrière de glace.",
